id,status,ip,exposure_date,clinical_date,notification_date,removal_date,recovery_date,vacc_date,region,county,cluster,xcoord,ycoord,area,type,animal,total
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0366233407928,-28.027388545947453,25.338874680155815,chicken-meat-processing,chicken,1997
183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7310077605672,-31.23529078131147,25.423767984328556,chicken-meat-processing,chicken,1417
184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.17668021731856,-32.653266635342874,8.325680574207473,chicken-meat-processing,chicken,2479
185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.99637150794564,-33.59796205552486,18.031495484901566,chicken-meat-processing,chicken,1933
186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.73364735459865,-33.50202595853153,1.984981167238284,chicken-meat-processing,chicken,1480
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.20976682939124,-34.33718551910928,169.188955847776,chicken-meat-processing,chicken,1735
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.1951891786552,-27.554658482192927,73.73722535501989,chicken-egg-farm,chicken,712
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.74600478885594,-27.074814965922766,250.49746811718657,chicken-egg-farm,chicken,448
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.93864029938644,-27.236717044677327,85.61888978158782,chicken-egg-farm,chicken,538
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.92725379285048,-27.558207094038615,28.309898925441534,chicken-egg-farm,chicken,470
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.94180558632019,-27.407760795396875,16.535182812743177,chicken-egg-farm,chicken,263
193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0477913744204,-27.9663112568959,111.98348064020774,chicken-egg-farm,chicken,263
194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.85594276341527,-28.771295074506625,242.4067277881068,chicken-egg-farm,chicken,348
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.86829628341553,-28.54420682602578,300.63293651887926,chicken-egg-farm,chicken,719
196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.64225889964024,-28.51467675878926,390.02747139380887,chicken-egg-farm,chicken,307
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.91960318384446,-34.058431039664185,112.07280106747046,chicken-egg-farm,chicken,218
198,TP,NA,03/01/2026,05/01/2026,NA,NA,NA,NA,NA,NA,NA,151.11384528262892,-33.64709105447413,220.40772243408833,chicken-egg-farm,chicken,962
199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.581045888,-33.43893118950193,87.16542675554913,chicken-egg-farm,chicken,433
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1512517183853,-33.62461508367352,108.92994851072702,chicken-egg-farm,chicken,244
201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.84569949155315,-33.517183558587355,254.95802300046142,chicken-egg-farm,chicken,461
202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7185953112122,-33.74002123963044,521.5565723410679,chicken-egg-farm,chicken,476
203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.69591175153982,-34.05596054176819,227.8276966647598,chicken-egg-farm,chicken,328
204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.01490112106487,-34.17031868484127,149.4714914824636,chicken-egg-farm,chicken,434
205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.1537717623464,-34.53021512955052,625.1098386051547,chicken-egg-farm,chicken,263
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.91400860579103,-32.74658304173083,295.69180050189567,chicken-egg-farm,chicken,318
207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.05738283601357,-32.67510342554132,297.2844355145854,chicken-egg-farm,chicken,524
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.93354467502203,-32.65078404918253,528.7685594188639,chicken-egg-farm,chicken,263
209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.8286016855821,-34.25166881420169,157.0408291574148,chicken-egg-farm,chicken,358
210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.15486448321593,-33.787593313007605,542.4508384198533,chicken-egg-farm,chicken,485
211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.69363262086438,-34.028514564070704,7.300965032920553,chicken-egg-farm,chicken,384
212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.02876495327894,-33.473277319312274,173.63588942637338,chicken-egg-farm,chicken,452
213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.19672879725047,-33.7602155379098,79.45753104689014,chicken-egg-farm,chicken,301
214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1853297259486,-33.70300430400671,435.43460177854956,chicken-egg-farm,chicken,335
215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.97651730415782,-31.521899509567692,40.49148102680442,chicken-egg-farm,chicken,65
216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.14618525435162,-31.331559612640966,41.19471303955863,chicken-egg-farm,chicken,312
217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0880319050143,-31.288946114880943,30.672476999757265,chicken-egg-farm,chicken,86
218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4528650142387,-31.176890767484974,33.28260769898511,chicken-egg-farm,chicken,128
219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.28428956391065,-31.226387418224192,43.87655802553407,chicken-egg-farm,chicken,177
220,NA,NA,19/01/2026,20/01/2026,NA,NA,NA,NA,NA,NA,NA,150.76128918880045,-31.01576674209917,47.90420915935025,chicken-egg-farm,chicken,143
221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.8772365298742,-30.745576012428483,25.79750936804353,chicken-egg-farm,chicken,375
222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7173895700929,-30.78932745015988,33.61320012830612,chicken-egg-farm,chicken,257
223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.29523196048888,-30.91701796029559,9.358636733139377,chicken-egg-farm,chicken,211
224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.95386716220577,-31.255133485955028,41.82044343405178,chicken-egg-farm,chicken,132
225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.88980258850745,-31.433759329561234,113.78798365475537,chicken-egg-farm,chicken,164
226,NA,NA,15/01/2026,15/01/2026,NA,NA,NA,NA,NA,NA,NA,150.48483793963135,-31.213008286361728,93.28288059415644,chicken-egg-farm,chicken,138
227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.60253152086887,-31.096588246997438,69.34567344515767,chicken-egg-farm,chicken,233
228,NA,NA,17/01/2026,19/01/2026,NA,NA,NA,NA,NA,NA,NA,150.91306149462417,-31.00913244541662,31.204021542176477,chicken-egg-farm,chicken,74
229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.43413958682984,-31.246742907846055,14.885222622244287,chicken-egg-farm,chicken,165
230,NA,NA,19/01/2026,19/01/2026,NA,NA,NA,NA,NA,NA,NA,150.82927100179768,-30.738565678496297,31.813436761819883,chicken-egg-farm,chicken,220
231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.89814202809544,-31.1107192846654,69.77352623897886,chicken-egg-farm,chicken,303
232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.84780767689236,-31.351256966401188,27.74251465691269,chicken-egg-farm,chicken,480
233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.96205666349294,-31.010521547895273,28.577693115287286,chicken-egg-farm,chicken,445
234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.6498978582734,-30.93463753886489,243.57124063927108,chicken-egg-farm,chicken,110
235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.16562430244016,-30.987184802696948,238.83480463931338,chicken-egg-farm,chicken,214
236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.94832579608268,-31.39300747505778,8.608301804677174,chicken-egg-farm,chicken,156
237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.9327401131423,-30.892362337911543,63.13273124714534,chicken-egg-farm,chicken,236
238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1655317743865,-31.11477178279199,60.27103938946687,chicken-egg-farm,chicken,819
239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.7448396058099,-30.924544093431557,75.73620474620651,chicken-egg-farm,chicken,260
240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.70586807123817,-32.841600660586664,63.1198872350936,chicken-egg-farm,chicken,57
241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.49133481754075,-32.64962342774503,150.75262151817,chicken-egg-farm,chicken,281
242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.50361152299286,-33.15516444625926,79.15729967945802,chicken-egg-farm,chicken,76
243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.57315655746612,-32.98454461895533,73.98687725046778,chicken-egg-farm,chicken,284
244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.75064597968972,-32.808352742661555,35.79099333162142,chicken-egg-farm,chicken,132
245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.2020985738369,-32.64740191662639,53.04827545542486,chicken-egg-farm,chicken,28
246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.4230926609868,-32.996015050305814,496.6664612580481,chicken-egg-farm,chicken,173
247,NA,NA,21/01/2026,21/01/2026,NA,NA,NA,NA,NA,NA,NA,151.4510634624154,-32.781598279189616,22.063958608454413,chicken-egg-farm,chicken,146
248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.52392571497822,-32.58632882848232,36.823473841376526,chicken-egg-farm,chicken,354
249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.6653906314167,-32.58954059362682,81.91741957681306,chicken-egg-farm,chicken,164
250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.55782092333078,-33.03281782791376,24.565417487789883,chicken-egg-farm,chicken,39
251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.80018605778037,-32.80310244427392,41.630626799904356,chicken-egg-farm,chicken,243
252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.33471136317362,-32.88288572363754,117.15290852135429,chicken-egg-farm,chicken,48
253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.68829641910392,-32.66707192546266,389.8968083004228,chicken-egg-farm,chicken,90
254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.4946921595513,-32.658069782368486,64.23957444419815,chicken-egg-farm,chicken,187
255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.59403912913712,-32.526482414535906,28.016920813247992,chicken-egg-farm,chicken,264
256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.87865818913883,-32.64254078225808,4.782265874793943,chicken-egg-farm,chicken,87
257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.6429119730422,-32.740995285760754,249.78903914700481,chicken-egg-farm,chicken,159
258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9148889535102,-32.485613258655306,22.300700920988334,chicken-egg-farm,chicken,170
259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.50535609098426,-33.025720187184234,149.18249283901045,chicken-egg-farm,chicken,52
260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.05496969820172,-32.74595078886239,33.69077074805151,chicken-egg-farm,chicken,191
261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3206396810633,-32.81403991715429,52.05474655955821,chicken-egg-farm,chicken,28
262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.1940659924971,-32.587055540011605,41.524389438368544,chicken-egg-farm,chicken,354
263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.60135798739174,-32.94845544714138,106.63297717520277,chicken-egg-farm,chicken,50
264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.36909834450353,-32.79497585678226,63.010977095577786,chicken-egg-farm,chicken,52
265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.42097168479546,-17.42219914288883,20.385262362148207,chicken-egg-farm,chicken,10
266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.45199653722014,-17.25487444746785,23.517209925630624,chicken-egg-farm,chicken,10
267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.34768613678335,-16.8733336335495,4.518018048284699,chicken-egg-farm,chicken,10
268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.36270176633766,-17.25830369396334,8.63640427353028,chicken-egg-farm,chicken,10
269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.43509623344636,-17.267736009745207,9.03968526525026,chicken-egg-farm,chicken,10
270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.88798558090525,-17.031819836948173,7.177445844969133,chicken-egg-farm,chicken,10
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.63772814737052,-17.286182514118526,12.596941068808583,chicken-egg-farm,chicken,10
272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.60515533421395,-16.90519596756377,31.202053072012088,chicken-egg-farm,chicken,10
273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1860570888611,-17.35074033903326,8.184845201643446,chicken-egg-farm,chicken,10
274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1125893235901,-17.20899942481599,22.942264312138935,chicken-egg-farm,chicken,10
275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.57478312314902,-17.19528071454759,53.92484565765255,chicken-egg-farm,chicken,10
276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.4191114171838,-17.13443174558754,26.208630129658868,chicken-egg-farm,chicken,10
277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.21141748415317,-16.613476835153712,6.656979540275674,chicken-egg-farm,chicken,10
278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.2641717566275,-17.306934484479797,26.40459221531229,chicken-egg-farm,chicken,10
279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.67183208556818,-17.056102980777304,12.688429847840657,chicken-egg-farm,chicken,10
280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.5558193234437,-17.367440146943892,26.867057161023254,chicken-egg-farm,chicken,10
281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.68659724143444,-16.945820586897433,8.311227480528428,chicken-egg-farm,chicken,10
282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.91934487471133,-35.04750094129366,3.784346942846782,chicken-egg-farm,chicken,96
283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.10849531976243,-34.91123090980062,5.893195354756068,chicken-egg-farm,chicken,233
284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.97540610905966,-34.695960137603294,31.494008073738563,chicken-egg-farm,chicken,324
285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.26906354234148,-34.622038375466175,3.987434872653831,chicken-egg-farm,chicken,805
286,TP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.40605043212412,-35.01570368004445,17.310244245134893,chicken-egg-farm,chicken,336
287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.03585963495505,-34.95537894099467,14.248163047414902,chicken-egg-farm,chicken,484
288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.25998515880576,-34.5924641516467,16.234059878498464,chicken-egg-farm,chicken,153
289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.11890837689864,-34.72622030736757,2.0398267820391447,chicken-egg-farm,chicken,168
290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.89542553028951,-34.62124736011175,5.412422275770921,chicken-egg-farm,chicken,427
291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.21674123327676,-34.81918363191677,3.6182184227857763,chicken-egg-farm,chicken,88
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.09831764864987,-34.545505681013275,4.98203625552178,chicken-egg-farm,chicken,164
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.93603031149402,-34.72328477752718,11.447280997540659,chicken-egg-farm,chicken,152
294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0784206783058,-34.68152488769827,11.398673449884498,chicken-egg-farm,chicken,183
295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.61657632246727,-35.15666729973684,13.026510365814241,chicken-egg-farm,chicken,13
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.73368035382578,-34.357653318649945,7.126408823268505,chicken-egg-farm,chicken,11
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.59049883766426,-34.423137274624025,8.71484545799631,chicken-egg-farm,chicken,24
298,TP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.06664745089773,-34.734984681183136,4.9480022324990385,chicken-egg-farm,chicken,48
299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.25298507813358,-32.93563582762823,8.235599296681448,chicken-egg-farm,chicken,5
300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.86205920921637,-32.57427560364165,0.5223695635079629,chicken-egg-farm,chicken,232
301,TP,NA,NA,21/01/2026,NA,NA,NA,NA,NA,NA,NA,151.50315105624176,-32.779740051721,14.159048859999615,chicken-egg-farm,chicken,63
302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.67886924490944,-32.82625454483784,10.290581280006666,chicken-egg-farm,chicken,14
303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.6818725886044,-32.62471255967361,4.015573521055515,chicken-egg-farm,chicken,83
304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.464463152356,-33.29376816306528,7.718101664954078,chicken-egg-farm,chicken,6
305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.64851952613805,-32.82367575951305,1.3822472752810027,chicken-egg-farm,chicken,130
306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.61120974099788,-32.83392160100158,7.169353724426555,chicken-egg-farm,chicken,92
307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.74316903205698,-32.61101393129765,9.353928388532752,chicken-egg-farm,chicken,108
308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.82561273007184,-32.54240406472323,9.075278658663342,chicken-egg-farm,chicken,122
309,NA,NA,31/12/2025,05/01/2026,NA,NA,NA,NA,NA,NA,NA,151.83959200849495,-32.58531285085209,9.14103011316818,chicken-egg-farm,chicken,62
310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.54806704451934,-32.78142065650903,11.394682273088412,chicken-egg-farm,chicken,42
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.78367939397162,-32.543151650701475,3.9119892394576437,chicken-egg-farm,chicken,38
312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.48226308151098,-33.230285561270335,5.365975506424064,chicken-egg-farm,chicken,4
313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.25315083926068,-32.811560501515544,3.989795587721315,chicken-egg-farm,chicken,29
314,NA,NA,11/01/2026,12/01/2026,NA,NA,NA,NA,NA,NA,NA,151.44305510240082,-32.597801074374836,5.2765957485441355,chicken-egg-farm,chicken,106
315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3895295936922,-32.62862377770155,10.714289198050484,chicken-egg-farm,chicken,72
316,NA,NA,17/01/2026,17/01/2026,NA,NA,NA,NA,NA,NA,NA,153.0820130206816,-27.847345027626936,10.747987469956454,chicken-egg-farm,chicken,116
317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.81553553442777,-27.65926505453774,53.81135585171236,chicken-egg-farm,chicken,3
318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.27498590001545,-28.068598900932415,23.168774522571788,chicken-egg-farm,chicken,4
319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.09462560529013,-28.023753383095865,214.7358701607489,chicken-egg-farm,chicken,4
320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.01657969914288,-27.83127001246747,22.8980747690785,chicken-egg-farm,chicken,3
321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.17429465882304,-27.548643805524605,115.07341756149994,chicken-egg-farm,chicken,22
322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.20831474044638,-27.72859928397893,137.99746964585142,chicken-egg-farm,chicken,4
323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.2673207303959,-27.75569599033777,40.3624609266966,chicken-egg-farm,chicken,4
324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0388516782615,-27.981520377098832,53.81698338060414,chicken-egg-farm,chicken,31
325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.17517466315044,-27.749042603687826,10.442715117164997,chicken-egg-farm,chicken,2
326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.97426841218746,-27.556710892082062,17.50494597352182,chicken-egg-farm,chicken,61
327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.83840868024996,-27.573578203923198,22.00262571902267,chicken-egg-farm,chicken,137
328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.2064359501971,-27.760165825764417,30.47170495762755,chicken-egg-farm,chicken,3
329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.1073520614388,-28.040108216730257,66.26302665430808,chicken-egg-farm,chicken,5
330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.20120030805555,-27.800863934133936,27.7094209497527,chicken-egg-farm,chicken,45
331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.191337837658,-27.591430320480764,84.89895944647994,chicken-egg-farm,chicken,11
332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0597829262358,-27.90378232084161,11.370233430850362,chicken-egg-farm,chicken,21
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.64341083933743,-34.37144939491628,11.781268249180194,chicken-egg-farm,chicken,10
334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.63301147834426,-34.20199643878473,6.053440528433923,chicken-egg-farm,chicken,10
335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.4874946489544,-34.521309956558895,0.922077722505706,chicken-egg-farm,chicken,10
336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.72333419777726,-34.89241679169967,2.220045291984541,chicken-egg-farm,chicken,10
337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.7358978912876,-34.314640667677445,4.670116167925781,chicken-egg-farm,chicken,10
338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.95275458950655,-34.877942043563635,46.05015016226654,chicken-egg-farm,chicken,10
339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.70742900673338,-34.578084035187345,2.1226875827076426,chicken-egg-farm,chicken,10
340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.5666659720012,-34.296495962619716,8.11623268342841,chicken-egg-farm,chicken,10
341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.94907912243457,-34.76264798757154,9.739963573494453,chicken-egg-farm,chicken,10
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.4695041251928,-34.32240946429374,6.415397143408668,chicken-egg-farm,chicken,10
343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.66753623700464,-34.18229200916183,42.78023545582307,chicken-egg-farm,chicken,10
344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.63822514774103,-34.59427872926585,1.7784794008036937,chicken-egg-farm,chicken,10
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.78103654852504,-34.67087156395612,4.4084532114975525,chicken-egg-farm,chicken,10
346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.77471826500283,-34.81335007107482,13.61737168651126,chicken-egg-farm,chicken,10
347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.7949419800102,-34.31191618619467,10.09461482377655,chicken-egg-farm,chicken,10
348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.44355283049265,-34.421054621989505,1.6318264215759515,chicken-egg-farm,chicken,10
349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.2775666973214,-34.37824126570669,5.84769817672165,chicken-egg-farm,chicken,10
350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.54521038764295,-28.271953713768916,5.122060733991615,chicken-egg-farm,chicken,71
351,TP,NA,11/01/2026,11/01/2026,NA,NA,NA,NA,NA,NA,NA,153.24587915642908,-28.393454053710187,37.977535694808346,chicken-egg-farm,chicken,48
352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.20863379090082,-28.611572791407355,75.14377561371447,chicken-egg-farm,chicken,6
353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.54970522945501,-28.31326901979704,38.84032276515991,chicken-egg-farm,chicken,5
354,TP,NA,05/01/2026,05/01/2026,NA,NA,NA,NA,NA,NA,NA,153.47408602767695,-28.46556360263628,8.472685363808743,chicken-egg-farm,chicken,40
355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.55618947243138,-28.367316948086945,12.736445280187546,chicken-egg-farm,chicken,151
356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.53530769202047,-28.57640492114149,64.47882653046132,chicken-egg-farm,chicken,83
357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.27178078414298,-28.593551667943537,63.23633759392828,chicken-egg-farm,chicken,11
358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.52434249494354,-28.789681070478437,28.839776213447735,chicken-egg-farm,chicken,181
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.4807036377965,-28.984285992144287,25.747078054937393,chicken-egg-farm,chicken,63
360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.36013100745265,-28.31413427710821,187.17409250664542,chicken-egg-farm,chicken,71
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.49864887407762,-28.223992391564877,15.245343160205044,chicken-egg-farm,chicken,67
362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.5083707074323,-28.916223410747268,2.674600991893437,chicken-egg-farm,chicken,85
